PACKAGE,VERSION
https://github.com/aws/aws-sdk-go-v2,v1.18.4
https://github.com/aws/aws-sdk-go-v2,v1.19.3
https://github.com/aws/aws-sdk-go-v2,v1.22.4
https://github.com/aws/aws-sdk-go-v2,v1.26.4
https://github.com/aws/aws-sdk-go-v2,v1.27.27
https://github.com/aws/aws-sdk-go-v2,v1.28.0
https://github.com/aws/aws-sdk-go-v2,v1.3.15
https://github.com/aws/aws-sdk-go-v2,v1.3.17
https://github.com/aws/aws-sdk-go-v2,v1.30.3
https://github.com/aws/aws-sdk-go-v2,v1.31.0
https://github.com/aws/aws-sdk-go-v2,v1.33.0
https://github.com/aws/aws-sdk-go-v2,v1.37.0
https://github.com/aws/aws-sdk-go-v2,v1.38.0
https://github.com/aws/aws-sdk-go-v2,v1.4.3
https://github.com/aws/aws-sdk-go-v2,v1.58.2
https://github.com/aws/aws-sdk-go-v2,v1.6.3
https://github.com/aws/aws-sdk-go-v2,v1.7.0
https://github.com/aws/aws-sdk-go-v2,v1.8.0
https://github.com/aws/aws-sdk-go-v2,v1.8.3
https://github.com/aws/aws-sdk-go-v2,v1.87.0
https://github.com/aws/aws-sdk-go-v2,v2.6.15
https://github.com/aws/aws-sdk-go-v2,v2.7.3
https://github.com/aws/smithy-go,v1.20.3
https://github.com/aws/smithy-go,v1.22.5
https://github.com/bboreham/go-loser,v0.0.0-20230920113527-fcc2c21820a3
https://github.com/benbjohnson/clock,v1.1.0
https://github.com/beorn7/perks,v0.0.0-20180321164747-3a771d992973
https://github.com/beorn7/perks,v1.0.0
https://github.com/beorn7/perks,v1.0.1
https://github.com/blang/semver,v4.0.0
https://github.com/bshuster-repo/logrus-logstash-hook,v1.0.0
https://github.com/bufbuild/protovalidate-go,v0.9.1
https://github.com/buger/jsonparser,v1.1.1
https://github.com/bugsnag/bugsnag-go,v0.0.0-20141110184014-b1d153021fcd
https://github.com/bugsnag/osext,v0.0.0-20130617224835-0dd3f918b21b
https://github.com/bugsnag/panicwrap,v0.0.0-20151223152923-e2c28503fcd0
https://github.com/campoy/embedmd,v1.0.0
https://github.com/canonical/nrped,v1.0.0
https://github.com/cbeuw/connutil,v0.0.0-20200411215123-966bfaa51ee3
https://github.com/cenkalti/backoff,v4.2.1
https://github.com/cenkalti/backoff,v4.3.0
https://github.com/census-instrumentation/opencensus-go,v0.24.0
https://github.com/census-instrumentation/opencensus-proto,v0.2.1
https://github.com/cespare/xxhash,v2.1.1
https://github.com/cespare/xxhash,v2.2.0
https://github.com/cespare/xxhash,v2.3.0
https://github.com/chai2010/gettext-go,v1.0.2
https://github.com/chai2010/gettext-go,v1.0.3
