PACKAGE,VERSION
https://go.googlesource.com/protobuf,v1.33.0
https://go.googlesource.com/protobuf,v1.34.2
https://gopkg.in/check.v1,v0.0.0-20161208181325-20d25e280405
https://gopkg.in/check.v1,v1.0.0-20201130134442-10cb98267c6c
https://gopkg.in/evanphx/json-patch.v4,v4.12.0
https://gopkg.in/inf.v0,v0.9.1
https://gopkg.in/yaml.v2,v2.2.8
https://gopkg.in/yaml.v2,v2.4.0
https://gopkg.in/yaml.v3,v3.0.0-20200313102051-9f266ea9e77c
https://gopkg.in/yaml.v3,v3.0.0-20210107192922-496545a6307b
https://gopkg.in/yaml.v3,v3.0.1
https://github.com/kubernetes/apimachinery,v0.31.1
https://github.com/kubernetes/api,v0.31.1
https://github.com/kubernetes/client-go,v0.31.1
https://github.com/kubernetes/gengo,v2.0.0-20240228010128-51d4e06bde70
https://github.com/kubernetes/klog,v2.120.1
https://github.com/kubernetes/klog,v2.130.1
https://github.com/kubernetes/klog,v2.80.1
https://github.com/kubernetes/kube-openapi,v0.0.0-20240228011516-70dd3763d340
https://github.com/kubernetes/utils,v0.0.0-20230726121419-3b25d923346b
https://github.com/kubernetes/utils,v0.0.0-20240711033017-18e509b52bc8
https://github.com/kubernetes-sigs/json,v0.0.0-20221116044647-bc3834ca7abd
https://github.com/kubernetes-sigs/structured-merge-diff,v4.2.3
https://github.com/kubernetes-sigs/structured-merge-diff,v4.4.1
https://github.com/kubernetes-sigs/yaml,v1.2.0
https://github.com/kubernetes-sigs/yaml,v1.4.0
https://toolchain,go1.23.1
